Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0,15869140625;407,577754970965;3,8189697265625E-07;-0,158447265625;3;1627;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,15625;407,821895970349;3,7493896484375E-07;-0,156005859375;3;1628;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,15380859375;408,066036969732;3,6785888671875E-07;-0,15362548828125;3;1629;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1513671875;408,310177969116;3,60992431640625E-07;-0,151123046875;3;1630;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,14892578125;408,5543189685;3,541259765625E-07;-0,148681640625;3;1631;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,146484375;408,798459967883;3,47442626953125E-07;-0,146270751953125;3;1632;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,14404296875;409,042600967267;3,4124755859375E-07;-0,143768310546875;3;1633;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1416015625;409,28674196665;3,34808349609375E-07;-0,141326904296875;3;1634;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,13916015625;409,530882966034;3,2855224609375E-07;-0,139007568359375;3;1635;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,13671875;409,775023965418;3,22662353515625E-07;-0,136474609375;3;1636;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,13427734375;410,019164964801;3,1689453125E-07;-0,134002685546875;3;1637;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1318359375;410,263305964185;3,11431884765625E-07;-0,131591796875;3;1638;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,12939453125;410,507446963568;3,0572509765625E-07;-0,12921142578125;3;1639;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,126953125;410,751587962952;3,004150390625E-07;-0,126739501953125;3;1640;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,12451171875;410,995728962336;2,95440673828125E-07;-0,124298095703125;3;1641;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1220703125;411,239869961719;2,90374755859375E-07;-0,1219482421875;3;1642;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,11962890625;411,484010961103;2,855224609375E-07;-0,119415283203125;3;1643;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1171875;411,728151960486;2,8070068359375E-07;-0,117034912109375;3;1644;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,11474609375;411,97229295987;2,76275634765625E-07;-0,114532470703125;3;1645;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1123046875;412,216433959254;2,71820068359375E-07;-0,1121826171875;3;1646;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,10986328125;412,460574958637;2,677001953125E-07;-0,1097412109375;3;1647;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,107421875;412,704715958021;2,63458251953125E-07;-0,10723876953125;3;1648;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,10498046875;412,948856957404;2,59307861328125E-07;-0,104827880859375;3;1649;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,1025390625;413,192997956788;2,55615234375E-07;-0,102386474609375;3;1650;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,10009765625;413,437138956172;2,52044677734375E-07;-0,09991455078125;3;1651;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,09765625;413,681279955555;2,48382568359375E-07;-0,097503662109375;3;1652;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,09521484375;413,925420954939;2,44842529296875E-07;-0,095062255859375;3;1653;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0927734375;414,169561954322;2,41302490234375E-07;-0,092681884765625;3;1654;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,09033203125;414,413702953706;2,38189697265625E-07;-0,0902099609375;3;1655;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,087890625;414,65784395309;2,3492431640625E-07;-0,087738037109375;3;1656;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,08544921875;414,901984952473;2,31842041015625E-07;-0,085296630859375;3;1657;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0830078125;415,146125951857;2,28759765625E-07;-0,0828857421875;3;1658;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,08056640625;415,39026695124;2,2576904296875E-07;-0,080413818359375;3;1659;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,078125;415,634407950624;2,2296142578125E-07;-0,078094482421875;3;1660;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,07568359375;415,878548950008;2,20184326171875E-07;-0,075531005859375;3;1661;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0732421875;416,122689949391;2,17132568359375E-07;-0,073150634765625;3;1662;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,07080078125;416,366830948775;2,144775390625E-07;-0,0706787109375;3;1663;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,068359375;416,610971948158;2,11669921875E-07;-0,068206787109375;3;1664;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,06591796875;416,855112947542;2,091064453125E-07;-0,06573486328125;3;1665;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0634765625;417,099253946926;2,0654296875E-07;-0,063323974609375;3;1666;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,06103515625;417,343394946309;2,0379638671875E-07;-0,06097412109375;3;1667;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,05859375;417,587535945693;2,012939453125E-07;-0,058502197265625;3;1668;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,05615234375;417,831676945076;1,9891357421875E-07;-0,056060791015625;3;1669;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0537109375;418,07581794446;1,9647216796875E-07;-0,0535888671875;3;1670;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,05126953125;418,319958943844;1,9403076171875E-07;-0,05120849609375;3;1671;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,048828125;418,564099943227;1,9158935546875E-07;-0,0486541748046875;3;1672;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,04638671875;418,808240942611;1,89422607421875E-07;-0,0462249755859375;3;1673;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0439453125;419,052381941994;1,87164306640625E-07;-0,043768310546875;3;1674;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,04150390625;419,296522941378;1,85150146484375E-07;-0,041326904296875;3;1675;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0390625;419,540663940762;1,8292236328125E-07;-0,0389129638671875;3;1676;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,03662109375;419,784804940145;1,80999755859375E-07;-0,036474609375;3;1677;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0341796875;420,028945939529;1,79107666015625E-07;-0,034033203125;3;1678;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,03173828125;420,273086938912;1,773681640625E-07;-0,03160400390625;3;1679;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,029296875;420,517227938296;1,75567626953125E-07;-0,0291748046875;3;1680;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,02685546875;420,76136893768;1,73919677734375E-07;-0,026715087890625;3;1681;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0244140625;421,005509937063;1,72698974609375E-07;-0,0242767333984375;3;1682;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,02197265625;421,249650936447;1,71295166015625E-07;-0,021856689453125;3;1683;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,01953125;421,49379193583;1,6998291015625E-07;-0,019427490234375;3;1684;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,01708984375;421,737932935214;1,688232421875E-07;-0,0169891357421875;3;1685;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0146484375;421,982073934598;1,68060302734375E-07;-0,014556884765625;3;1686;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,01220703125;422,226214933981;1,67205810546875E-07;-0,0121063232421875;3;1687;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,009765625;422,470355933365;1,66748046875E-07;-0,00968017578124999;3;1688;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,00732421875;422,714496932748;1,66412353515625E-07;-0,007232666015625;3;1689;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,0048828125;422,958637932132;1,65985107421875E-07;-0,00481567382812501;3;1690;0,000315225445479154;-4,12762768566608E-05;1 µA;
-0,00244140625;423,202778931516;1,66168212890625E-07;-0,002362060546875;3;1691;0,000315225445479154;-4,12762768566608E-05;1 µA;
0;423,446919930899;1,66351318359375E-07;8,23974609374944E-05;3;1692;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,00244140625;423,691060930283;1,66748046875E-07;0,00250244140625;3;1693;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0048828125;423,935201929667;1,673583984375E-07;0,0049713134765625;3;1694;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,00732421875;424,17934292905;1,68304443359375E-07;0,007427978515625;3;1695;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,009765625;424,423483928434;1,69464111328125E-07;0,00983276367187499;3;1696;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,01220703125;424,667624927817;1,7108154296875E-07;0,012274169921875;3;1697;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0146484375;424,911765927201;1,727294921875E-07;0,014727783203125;3;1698;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,01708984375;425,155906926585;1,7486572265625E-07;0,0171722412109375;3;1699;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,01953125;425,400047925968;1,7706298828125E-07;0,019580078125;3;1700;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,02197265625;425,644188925352;1,7999267578125E-07;0,0220306396484375;3;1701;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0244140625;425,888329924735;1,8316650390625E-07;0,024517822265625;3;1702;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,02685546875;426,132470924119;1,86920166015625E-07;0,02694091796875;3;1703;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,029296875;426,376611923503;1,9110107421875E-07;0,029351806640625;3;1704;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,03173828125;426,620752922886;1,9586181640625E-07;0,0318328857421875;3;1705;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0341796875;426,86489392227;2,0172119140625E-07;0,034271240234375;3;1706;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,03662109375;427,109034921653;2,0819091796875E-07;0,0366851806640625;3;1707;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0390625;427,353175921037;2,1539306640625E-07;0,0391326904296875;3;1708;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,04150390625;427,597316920421;2,23907470703125E-07;0,0415924072265625;3;1709;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0439453125;427,841457919804;2,33062744140625E-07;0,043994140625;3;1710;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,04638671875;428,085598919188;2,4371337890625E-07;0,0464599609375;3;1711;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,048828125;428,329739918571;2,55096435546875E-07;0,0489349365234375;3;1712;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,05126953125;428,573880917955;2,67547607421875E-07;0,05120849609375;3;1713;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0537109375;428,818021917339;2,811279296875E-07;0,0537109375;3;1714;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,05615234375;429,062162916722;2,958984375E-07;0,056121826171875;3;1715;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,05859375;429,306303916106;3,1158447265625E-07;0,05853271484375;3;1716;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,06103515625;429,550444915489;3,2843017578125E-07;0,06103515625;3;1717;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0634765625;429,794585914873;3,46771240234375E-07;0,063446044921875;3;1718;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,06591796875;430,038726914257;3,6590576171875E-07;0,06585693359375;3;1719;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,068359375;430,28286791364;3,8665771484375E-07;0,068359375;3;1720;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,07080078125;430,527008913024;4,0924072265625E-07;0,07073974609375;3;1721;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0732421875;430,771149912407;4,3426513671875E-07;0,073211669921875;3;1722;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,07568359375;431,015290911791;4,6112060546875E-07;0,0755615234375;3;1723;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,078125;431,259431911175;4,8980712890625E-07;0,07806396484375;3;1724;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,08056640625;431,503572910558;5,206298828125E-07;0,08050537109375;3;1725;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0830078125;431,747713909942;5,5511474609375E-07;0,08282470703125;3;1726;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,08544921875;431,991854909325;5,9112548828125E-07;0,08538818359375;3;1727;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,087890625;432,235995908709;6,2957763671875E-07;0,087799072265625;3;1728;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,09033203125;432,480136908093;6,7108154296875E-07;0,090179443359375;3;1729;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,0927734375;432,724277907476;7,1624755859375E-07;0,0926513671875;3;1730;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,09521484375;432,96841890686;7,6385498046875E-07;0,09515380859375;3;1731;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,09765625;433,212559906243;8,14208984375E-07;0,097564697265625;3;1732;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,10009765625;433,456700905627;8,6822509765625E-07;0,0999755859375;3;1733;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1025390625;433,700841905011;9,246826171875E-07;0,10247802734375;3;1734;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,10498046875;433,944982904394;9,8388671875E-07;0,1048583984375;3;1735;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,107421875;434,189123903778;1,046142578125E-06;0,107330322265625;3;1736;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,10986328125;434,433264903161;1,1114501953125E-06;0,109710693359375;3;1737;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1123046875;434,677405902545;1,17919921875E-06;0,1121826171875;3;1738;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,11474609375;434,921546901929;1,24908447265625E-06;0,1146240234375;3;1739;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1171875;435,165687901312;1,3214111328125E-06;0,11700439453125;3;1740;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,11962890625;435,409828900696;1,396484375E-06;0,1195068359375;3;1741;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1220703125;435,653969900079;1,47308349609375E-06;0,12188720703125;3;1742;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,12451171875;435,898110899463;1,5521240234375E-06;0,12432861328125;3;1743;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,126953125;436,142251898847;1,632080078125E-06;0,126708984375;3;1744;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,12939453125;436,38639289823;1,71478271484375E-06;0,129180908203125;3;1745;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1318359375;436,630533897614;1,798095703125E-06;0,13165283203125;3;1746;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,13427734375;436,874674896997;1,88262939453125E-06;0,134002685546875;3;1747;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,13671875;437,118815896381;1,9677734375E-06;0,136383056640625;3;1748;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,13916015625;437,362956895765;2,0550537109375E-06;0,138916015625;3;1749;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1416015625;437,607097895148;2,1429443359375E-06;0,141326904296875;3;1750;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,14404296875;437,851238894532;2,23052978515625E-06;0,143707275390625;3;1751;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,146484375;438,095379893915;2,31842041015625E-06;0,1461181640625;3;1752;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,14892578125;438,339520893299;2,40753173828125E-06;0,148529052734375;3;1753;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1513671875;438,583661892683;2,49725341796875E-06;0,15087890625;3;1754;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,15380859375;438,827802892066;2,586669921875E-06;0,15338134765625;3;1755;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,15625;439,07194389145;2,6763916015625E-06;0,155853271484375;3;1756;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,15869140625;439,316084890834;2,76641845703125E-06;0,158203125;3;1757;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,1611328125;439,560225890217;2,8564453125E-06;0,160614013671875;3;1758;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,16357421875;439,804366889601;2,94677734375E-06;0,1630859375;3;1759;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,166015625;440,048507888984;3,035888671875E-06;0,16546630859375;3;1760;0,000315225445479154;-4,12762768566608E-05;1 µA;
0,16845703125;440,292648888368;3,1292724609375E-06;0,168426513671875;3;1761;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,1708984375;440,536789887752;3,21868896484375E-06;0,1708984375;3;1762;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,17333984375;440,780930887135;3,3074951171875E-06;0,173370361328125;3;1763;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,17578125;441,025071886519;3,39599609375E-06;0,17578125;3;1764;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,17822265625;441,269212885902;3,4844970703125E-06;0,178253173828125;3;1765;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,1806640625;441,513353885286;3,57269287109375E-06;0,1806640625;3;1766;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,18310546875;441,75749488467;3,65966796875E-06;0,183135986328125;3;1767;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,185546875;442,001635884053;3,7457275390625E-06;0,185546875;3;1768;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,18798828125;442,245776883437;3,83209228515625E-06;0,188018798828125;3;1769;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,1904296875;442,48991788282;3,9178466796875E-06;0,1904296875;3;1770;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,19287109375;442,734058882204;4,002685546875E-06;0,19287109375;3;1771;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,1953125;442,978199881588;4,08599853515625E-06;0,195281982421875;3;1772;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,19775390625;443,222340880971;4,16961669921875E-06;0,197784423828125;3;1773;0,000315225445479154;-4,12762768566608E-05;10 µA;
0,2001953125;443,466481880355;4,25262451171875E-06;0,200164794921875;3;1774;0,000315225445479154;-4,12762768566608E-05;10 µA;
